"","total_type","lat","lon","ProviderName","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","ResolvedMonitoringLocationTypeName","HUCEightDigitCode","siteUrl","activityCount","resultCount","StateName","CountyName"
"583","FeatureCollection Feature Point",29.3195,-98.4489,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-12897","SAN ANTONIO RIVER AT IH 410","River/Stream","Stream","12100301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-12897/",101,112,"",""
"584","FeatureCollection Feature Point",29.4103,-98.4953,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-12904","SAN ANTONIO RIVER AT ALAMO ST","River/Stream","Stream","12100301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-12904/",84,92,"",""
"585","FeatureCollection Feature Point",29.4507,-98.479,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-12908","SAN ANTONIO R. AT WOODLAWN AVE","River/Stream","Stream","12100301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-12908/",50,50,"",""
"586","FeatureCollection Feature Point",29.2878,-98.6214,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-12916","MEDIO CREEK AT HIDDEN VALLEY","River/Stream","Stream","12100302","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-12916/",52,52,"",""
"587","FeatureCollection Feature Point",28.2925,-97.2788,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-12944","MISSION RIVER AT US 77","River/Stream","Stream","12100406","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-12944/",55,55,"",""
"588","FeatureCollection Feature Point",28.4261,-99.2406,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-12975","NUECES R AT IH 35 S OF COTULLA","River/Stream","Stream","12110103","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-12975/",50,50,"",""
"589","FeatureCollection Feature Point",28.428,-98.1784,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-12979","NUECES RIVER BRIDGE ON US 281","River/Stream","Stream","12110111","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-12979/",154,163,"",""
"590","FeatureCollection Feature Point",29.4953,-99.7115,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13006","FRIO RIVER AT SH 127","River/Stream","Stream","12110106","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13006/",72,78,"",""
"591","FeatureCollection Feature Point",28.4668,-98.5475,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13023","FRIO RIVER AT SH 16","River/Stream","Stream","12110108","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13023/",63,69,"",""
"592","FeatureCollection Feature Point",27.7111,-97.5017,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13029","OSO CREEK AT FM 763","River/Stream","Stream","12110202","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13029/",52,61,"",""
"593","FeatureCollection Feature Point",26.1949,-97.6016,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13074","ARROYO COLORADO /PT.HARLINGEN","River/Stream","Stream","12110208","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13074/",59,59,"",""
"594","FeatureCollection Feature Point",26.1735,-97.7008,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13079","ARROYO COLORADO AT US 77","River/Stream","Stream","12110208","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13079/",163,263,"",""
"595","FeatureCollection Feature Point",26.1197,-97.961,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13081","ARROYO COLORADO MAIN FLOODWAY","River/Stream","Stream","12110208","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13081/",50,50,"",""
"596","FeatureCollection Feature Point",26.1473,-98.192,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13084","ARROYO COLORADO AT US 281","River/Stream","Stream","12110208","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13084/",54,54,"",""
"597","FeatureCollection Feature Point",25.8787,-97.4546,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13177","RIO GRANDE AT EL JARDIN PUMP","River/Stream","Stream","13090002","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13177/",136,220,"",""
"598","FeatureCollection Feature Point",26.5569,-99.1681,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13188","RIO GRANDE S TAILRACE","River/Stream","Stream","13090001","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13188/",46,102,"",""
"599","FeatureCollection Feature Point",27.4036,-99.4869,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13196","RIO GRANDE BELOW LAREDO","River/Stream","Stream","13080002","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13196/",61,170,"",""
"600","FeatureCollection Feature Point",28.8922,-96.8206,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13291","GARCITAS CREEK AT US 59","River/Stream","Stream","12100402","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13291/",43,52,"",""
"601","FeatureCollection Feature Point",28.5256,-96.4667,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13378","MATAGORDA BAY CM 43","Estuary","Estuary","12100401","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13378/",50,50,"",""
"602","FeatureCollection Feature Point",27.82,-97.4497,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13432","CC INNER HARBOR NR NAV BRIDGE","Estuary","Estuary","12110202","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13432/",50,50,"",""
"603","FeatureCollection Feature Point",27.8433,-97.52,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13439","CC INNER HARBOR IN VIOLA BASIN","Estuary","Estuary","12110202","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13439/",50,50,"",""
"604","FeatureCollection Feature Point",27.4792,-97.3208,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13445","LAGUNA MADRE ICWW/BIRD ISLAND","Estuary","Estuary","12110203","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13445/",53,53,"",""
"605","FeatureCollection Feature Point",26.5667,-97.4,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13448","LAGUNA MADRE AT GIWW","Estuary","Estuary","12110207","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13448/",53,53,"",""
"606","FeatureCollection Feature Point",27.2683,-97.51,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13450","BAFFIN BAY AT CM 14","Estuary","Estuary","12110205","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13450/",50,50,"",""
"607","FeatureCollection Feature Point",29.1602,-96.5461,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13654","SANDY CREEK NEAR LOUISE","River/Stream","Stream","12100102","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13654/",103,110,"",""
"608","FeatureCollection Feature Point",29.0714,-96.4669,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13655","WEST MUSTANG CREEK NEAR GANADO","River/Stream","Stream","12100102","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13655/",113,123,"",""
"609","FeatureCollection Feature Point",29.2154,-97.45,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13657","SANDIES CREEK NEAR WESTHOFF","River/Stream","Stream","12100202","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13657/",60,60,"",""
"610","FeatureCollection Feature Point",29.4991,-98.5107,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13658","OLMOS CREEK IN SAN ANTONIO","River/Stream","Stream","12100301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13658/",64,74,"",""
"611","FeatureCollection Feature Point",29.328,-98.6389,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-13659","MEDIO CREEK AT PEARSALL RD","River/Stream","Stream","12100302","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-13659/",87,90,"",""
"612","FeatureCollection Feature Point",29.3953,-98.1272,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-14197","CIBOLO CREEK AT SCULL CROSSING","River/Stream","Stream","12100304","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-14197/",52,52,"",""
"613","FeatureCollection Feature Point",29.017,-97.919,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-14211","CIBOLO CREEK AT CR389","River/Stream","Stream","12100304","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-14211/",64,64,"",""
"614","FeatureCollection Feature Point",29.3931,-98.4947,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-14256","SAN ANTONIO R AT MITCHELL ST","River/Stream","Stream","12100301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-14256/",102,114,"",""
"615","FeatureCollection Feature Point",28.5065,-96.4889,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-14726","POWDERHORN LAKE","Estuary","Estuary","12100402","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-14726/",51,51,"",""
"616","FeatureCollection Feature Point",29.1603,-95.7658,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-15272","SAN BERNARD RIVER AT FM 1301","River/Stream","Stream","12090401","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-15272/",36,51,"",""
"617","FeatureCollection Feature Point",28.0477,-97.0328,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-16232","LITTLE BAY AT BROADWAY","Estuary","Estuary","12100405","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-16232/",52,52,"",""
"618","FeatureCollection Feature Point",29.3978,-95.62,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-16353","BIG CREEK AT SAWMILL ROAD","River/Stream","Stream","12070104","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-16353/",72,72,"",""
"619","FeatureCollection Feature Point",29.3497,-95.5826,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-16355","BRAZOS RIVER AT FM 1462","River/Stream","Stream","12070104","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-16355/",68,68,"",""
"620","FeatureCollection Feature Point",26.1441,-97.751,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-16445","ARROYO COLORADO AT DILWORTH RD","River/Stream","Stream","12110208","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-16445/",50,56,"",""
"621","FeatureCollection Feature Point",27.851,-97.054,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-16492","ARANSAS BAY IN LYDIA ANN CHNL","Estuary","Estuary","12100405","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-16492/",60,60,"",""
"622","FeatureCollection Feature Point",28.9426,-98.0581,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-16580","SAN ANTONIO RIVER AT CONQUISTA","River/Stream","Stream","12100303","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-16580/",66,66,"",""
"623","FeatureCollection Feature Point",29.24,-98.4054,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-16731","SAN ANTONIO R UPSTM OF MEDINA","River/Stream","Stream","12100301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-16731/",67,67,"",""
"624","FeatureCollection Feature Point",29.3799,-98.4895,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-17066","SAN ANTONIO RIVER AT MISSION R","River/Stream","Stream","12100301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-17066/",93,93,"",""
"625","FeatureCollection Feature Point",28.8051,-99.8018,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-17143","LAKE AVERHOFF UPSTREAM TPWD RAMP","Reservoir","Lake, Reservoir, Impoundment","12110103","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-17143/",65,65,"",""
"626","FeatureCollection Feature Point",26.0622,-97.9518,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-17247","RIO GRANDE UPSTRM OF FM 1015","River/Stream","Stream","13090002","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-17247/",60,60,"",""
"627","FeatureCollection Feature Point",28.6721,-97.5431,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-17859","SAN ANTONIO RIVER AT RIVERDALE","River/Stream","Stream","12100303","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-17859/",82,82,"",""
"628","FeatureCollection Feature Point",28.9773,-98.0103,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-17862","SAN ANTONIO RIVER AT US 181","River/Stream","Stream","12100303","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-17862/",54,54,"",""
"629","FeatureCollection Feature Point",28.5167,-96.2833,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-18397","MATAGORDA BAY SE QUADRANT","Estuary","Estuary","12100401","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-18397/",50,50,"",""
"630","FeatureCollection Feature Point",28.8364,-97.7739,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-18402","ESCONDIDO CREEK AT KARNES CR 331","River/Stream","Stream","12100303","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-18402/",58,58,"",""
"631","FeatureCollection Feature Point",29.4398,-95.082,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-18649","DICKINSON BAYOU UPSTREAM IH 45","River/Stream","Stream","12040204","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-18649/",51,51,"",""
"632","FeatureCollection Feature Point",29.4554,-95.0617,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-18650","DICKINSON BAYOU W SH 3 BRIDGE","River/Stream","Stream","12040204","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-18650/",50,50,"",""
"633","FeatureCollection Feature Point",29.4149,-98.5148,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-18735","APACHE CREEK AT BRAZOS STREET","River/Stream","Stream","12100301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-18735/",78,78,"",""
"634","FeatureCollection Feature Point",28.5498,-99.7525,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-20156","NUECES RIVER AT SH 85 EAST OF CARRIZO SPRINGS","River/Stream","Stream","12110103","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-20156/",51,51,"",""
"635","FeatureCollection Feature Point",28.7321,-97.1647,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-20827","COLETO CREEK RESERVOIR AT MID POINT OF DAM","Reservoir","Lake, Reservoir, Impoundment","12100204","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-20827/",56,56,"",""
"636","FeatureCollection Feature Point",32.8892921,-96.7566664,"NWIS","USGS-TX","USGS Texas Water Science Center","USGS-08057200","White Rk Ck at Greenville Ave, Dallas, TX","Stream","Stream","12030105","https://www.waterqualitydata.us/data/provider/NWIS/USGS-TX/USGS-08057200/",223,223,"Texas","Dallas County"
"637","FeatureCollection Feature Point",32.7076314,-96.7358319,"NWIS","USGS-TX","USGS Texas Water Science Center","USGS-08057410","Trinity Rv bl Dallas, TX","Stream","Stream","12030105","https://www.waterqualitydata.us/data/provider/NWIS/USGS-TX/USGS-08057410/",187,187,"Texas","Dallas County"
"638","FeatureCollection Feature Point",33.875,-95.5021,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10126","RED RIVER AT US 271","River/Stream","Stream","11140101","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10126/",61,61,"",""
"639","FeatureCollection Feature Point",33.7271,-97.1598,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10132","RED RIVER AT IH 35","River/Stream","Stream","11130201","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10132/",93,94,"",""
"640","FeatureCollection Feature Point",33.8792,-97.9367,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10133","RED RIVER AT US 81","River/Stream","Stream","11130201","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10133/",42,54,"",""
"641","FeatureCollection Feature Point",34.1086,-98.5338,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10134","RED RIVER BRIDGE ON US 277-281","River/Stream","Stream","11130102","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10134/",207,234,"",""
"642","FeatureCollection Feature Point",34.4127,-99.7357,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10135","RED RIVER AT SH 6","River/Stream","Stream","11130101","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10135/",63,63,"",""
"643","FeatureCollection Feature Point",34.0563,-98.295,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10145","WICHITA RIVER AT FM 810","River/Stream","Stream","11130206","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10145/",154,156,"",""
"644","FeatureCollection Feature Point",33.9373,-98.4429,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10148","WICHITA RIVER AT EASTLAND LANE","River/Stream","Stream","11130206","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10148/",81,81,"",""
"645","FeatureCollection Feature Point",33.9091,-98.5335,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10151","WICHITA RIVER AT ST LOOP 11","River/Stream","Stream","11130206","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10151/",50,57,"",""
"646","FeatureCollection Feature Point",33.7598,-99.1427,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10158","WICHITA RIVER AT US 183(US283)","River/Stream","Stream","11130206","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10158/",128,147,"",""
"647","FeatureCollection Feature Point",33.755,-99.1583,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10159","LAKE KEMP NEAR DAM","Reservoir","Lake, Reservoir, Impoundment","11130206","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10159/",51,51,"",""
"648","FeatureCollection Feature Point",33.7003,-99.3888,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10161","NORTH WICHITA RIVER AT FM 1919","River/Stream","Stream","11130206","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10161/",107,128,"",""
"649","FeatureCollection Feature Point",33.8207,-99.7865,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10162","NORTH WICHITA RIVER AT SH 6","River/Stream","Stream","11130204","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10162/",119,141,"",""
"650","FeatureCollection Feature Point",34.179,-99.2783,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10165","PEASE RIVER AT US 283","River/Stream","Stream","11130105","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10165/",60,60,"",""
"651","FeatureCollection Feature Point",33.6446,-99.8013,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10185","S FORK WICHITA RIVER AT SH 6","River/Stream","Stream","11130205","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10185/",97,122,"",""
"652","FeatureCollection Feature Point",33.3223,-95.0925,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10199","WHITE OAK CREEK AT US 271","River/Stream","Stream","11140303","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10199/",128,130,"",""
"653","FeatureCollection Feature Point",33.2343,-95.3601,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10201","WHITE OAK CREEK AT FM 900","River/Stream","Stream","11140303","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10201/",72,72,"",""
"654","FeatureCollection Feature Point",33.3916,-95.0612,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10218","SULPHUR RIVER AT CR NW 39","River/Stream","Stream","11140302","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10218/",69,69,"",""
"655","FeatureCollection Feature Point",33.3864,-95.1329,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10219","SULPHUR RIVER BRIDGE AT US 271","River/Stream","Stream","11140302","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10219/",113,120,"",""
"656","FeatureCollection Feature Point",33.3554,-95.5947,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10222","S SULPHUR R AT SH 19","River/Stream","Stream","11140301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10222/",189,198,"",""
"657","FeatureCollection Feature Point",33.4737,-95.5881,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10231","NORTH SULPHUR R AT SH 24/19","River/Stream","Stream","11140301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10231/",132,132,"",""
"658","FeatureCollection Feature Point",33.2194,-95.8621,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10238","SOUTH SULPHUR RIVER AT SH 11","River/Stream","Stream","11140301","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10238/",146,146,"",""
"659","FeatureCollection Feature Point",33.0583,-95.1472,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10312","LAKE CYPRESS SPRINGS MID LAKE","Reservoir","Lake, Reservoir, Impoundment","11140305","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10312/",77,77,"",""
"660","FeatureCollection Feature Point",33.0473,-95.2185,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10313","LAKE CYPRESS SPRINGS AT FM 115","Reservoir","Lake, Reservoir, Impoundment","11140305","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10313/",74,74,"",""
"661","FeatureCollection Feature Point",32.5597,-95.2068,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10429","SABINE RIVER AT FM 14","River/Stream","Stream","12010002","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10429/",113,113,"",""
"662","FeatureCollection Feature Point",32.6129,-95.4857,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10430","SABINE RIVER AT US 69","River/Stream","Stream","12010002","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10430/",201,209,"",""
"663","FeatureCollection Feature Point",32.8275,-95.9225,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10434","LAKE TAWAKONI MID LAKE NR DAM","Reservoir","Lake, Reservoir, Impoundment","12010001","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10434/",120,120,"",""
"664","FeatureCollection Feature Point",32.906,-95.983,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10437","LAKE TAWAKONI AT SH 276","Reservoir","Lake, Reservoir, Impoundment","12010001","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10437/",104,104,"",""
"665","FeatureCollection Feature Point",32.8055,-95.5418,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10458","LAKE FORK RESERV NW OF SPILLWY","Reservoir","Lake, Reservoir, Impoundment","12010003","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10458/",128,128,"",""
"666","FeatureCollection Feature Point",32.8959,-95.5238,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10461","LAKE FORK RES CANEY CREEK","Reservoir","Lake, Reservoir, Impoundment","12010003","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10461/",114,114,"",""
"667","FeatureCollection Feature Point",32.8825,-95.6272,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10462","LAKE FORK RES AT FM 515","Reservoir","Lake, Reservoir, Impoundment","12010003","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10462/",114,114,"",""
"668","FeatureCollection Feature Point",32.603,-95.092,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10468","BIG SANDY CREEK AT SH 155","River/Stream","Stream","12010002","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10468/",126,127,"",""
"669","FeatureCollection Feature Point",32.6327,-95.3535,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10469","LAKE FORK CREEK AT US 80","River/Stream","Stream","12010003","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10469/",113,113,"",""
"670","FeatureCollection Feature Point",32.3647,-95.4531,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10596","NECHES RIVER AT FM 279","River/Stream","Stream","12020001","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10596/",89,89,"",""
"671","FeatureCollection Feature Point",32.3741,-95.4738,"STORET","TCEQMAIN","Texas Commission on Environmental Quality","TCEQMAIN-10597","NECHES RIVER AT SH 64","River/Stream","Stream","12020001","https://www.waterqualitydata.us/data/provider/STORET/TCEQMAIN/TCEQMAIN-10597/",71,71,"",""
