"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime","param"
"599","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01294","Sample-Routine","Water",NA,2011-12-30,"13:50:00","CST",2011-12-30,"17:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM11","Kaw Nation","KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","5.02","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-12-30,NA,NA,NA,NA,NA,"STORET",2011-12-30 19:50:00,2011-12-30 23:00:00,"Nitrogen Total mg/l"
"600","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01240","Sample-Routine","Water",NA,2011-08-19,"09:30:00","CST",2011-08-19,"13:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM11","Kaw Nation","KAWNATON_WQX-KN-BB1",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","1.20","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-08-19,NA,NA,NA,NA,NA,"STORET",2011-08-19 15:30:00,2011-08-19 19:00:00,"Nitrogen Total mg/l"
"601","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01188","Sample-Routine","Water",NA,2011-10-13,"11:30:00","CST",2011-10-13,"14:45:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM11","Kaw Nation","KAWNATON_WQX-KN-AR-001",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","3.92","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-10-13,NA,NA,NA,NA,NA,"STORET",2011-10-13 17:30:00,2011-10-13 20:45:00,"Nitrogen Total mg/l"
"602","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01398","Sample-Routine","Water",NA,2011-02-17,"09:00:00","CST",2011-02-17,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM12","Kaw Nation","KAWNATON_WQX-KN-KL-001",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","3.20","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-02-17,NA,NA,NA,NA,NA,"STORET",2011-02-17 15:00:00,2011-02-17 18:00:00,"Nitrogen Total mg/l"
"603","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN00989","Sample-Routine","Water",NA,2010-10-27,"12:30:17","CST",2010-10-27,"16:30:17","CST",NA,NA,NA,NA,NA,NA,NA,"WQM10","Kaw Nation","KAWNATON_WQX-KN-BB1",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","2.38","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2010-10-27,NA,NA,NA,NA,NA,"STORET",2010-10-27 18:30:17,2010-10-27 22:30:17,"Nitrogen Total mg/l"
"604","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN00230","Sample-Routine","Water",NA,2009-02-12,"10:45:08","CST",2009-02-12,"10:45:08","CST",NA,NA,NA,NA,NA,NA,NA,"WQM09","Kaw Nation","KAWNATON_WQX-KN-LB1",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","2.51","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2009-02-05,NA,NA,NA,NA,NA,"STORET",2009-02-12 16:45:08,2009-02-12 16:45:08,"Nitrogen Total mg/l"
"605","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01280","Sample-Routine","Water",NA,2011-12-30,"13:50:00","CST",2011-12-30,"17:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM11","Kaw Nation","KAWNATON_WQX-KN-AR-003",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","1.83","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-12-30,NA,NA,NA,NA,NA,"STORET",2011-12-30 19:50:00,2011-12-30 23:00:00,"Nitrogen Total mg/l"
"606","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01364","Sample-Routine","Water",NA,2012-01-28,"09:00:00","CST",2012-01-28,"13:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM12","Kaw Nation","KAWNATON_WQX-KN-BB1",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","2.65","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2012-01-28,NA,NA,NA,NA,NA,"STORET",2012-01-28 15:00:00,2012-01-28 19:00:00,"Nitrogen Total mg/l"
"607","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01667","Field Msr/Obs","Water",NA,2014-01-20,"12:40:54","CST",2014-01-20,"12:40:54","CST",42,"ft",NA,NA,NA,NA,NA,"WQM14","Kaw Nation","KAWNATON_WQX-KN-KL-003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nitrogen","Total","6.19","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2014-01-23,NA,NA,NA,NA,NA,"STORET",2014-01-20 18:40:54,2014-01-20 18:40:54,"Nitrogen Total mg/l"
"608","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01701","Field Msr/Obs","Water",NA,2014-02-25,"10:10:26","CST",2014-02-25,"10:10:26","CST",NA,NA,NA,NA,NA,NA,NA,"WQM14","Kaw Nation","KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nitrogen","Total","5.63","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2014-02-26,NA,NA,NA,NA,NA,"STORET",2014-02-25 16:10:26,2014-02-25 16:10:26,"Nitrogen Total mg/l"
"609","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01518","Sample-Routine","Water",NA,2012-06-20,"09:45:00","CST",2012-06-20,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM13","Kaw Nation","KAWNATON_WQX-KN-PL-001",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Water Sampler (Other)",NA,"Nitrogen","Total","1.98","mg/l",NA,"Accepted",NA,"Control Adjusted",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2012-06-21,NA,NA,NA,NA,NA,"STORET",2012-06-20 15:45:00,2012-06-20 17:00:00,"Nitrogen Total mg/l"
"610","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN00632","Sample-Routine","Water",NA,2010-02-18,"09:30:54","CST",2010-02-18,"16:00:54","CST",NA,NA,NA,NA,NA,NA,NA,"WQM10","Kaw Nation","KAWNATON_WQX-KN-LB1",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","3.80","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2010-02-18,NA,NA,NA,NA,NA,"STORET",2010-02-18 15:30:54,2010-02-18 22:00:54,"Nitrogen Total mg/l"
"611","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01234","Sample-Routine","Water",NA,2011-08-19,"09:30:00","CST",2011-08-19,"15:45:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM11","Kaw Nation","KAWNATON_WQX-KN-KL-002",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle","Present Below Quantification Limit","Nitrogen","Total",NA,NA,NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-08-19,NA,"Method Detection Level",0.1,"mg/l",NA,"STORET",2011-08-19 15:30:00,2011-08-19 21:45:00,"Nitrogen Total NA"
"612","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01421","Sample-Routine","Water",NA,2012-03-27,"09:00:00","CST",2012-03-27,"16:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM12","Kaw Nation","KAWNATON_WQX-KN-KL-002",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","2.61","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2012-03-27,NA,NA,NA,NA,NA,"STORET",2012-03-27 15:00:00,2012-03-27 22:00:00,"Nitrogen Total mg/l"
"613","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN00628","Sample-Routine","Water",NA,2010-01-27,"09:30:54","CST",2010-01-27,"16:40:54","CST",NA,NA,NA,NA,NA,NA,NA,"WQM10","Kaw Nation","KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","2.58","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2010-01-27,NA,NA,NA,NA,NA,"STORET",2010-01-27 15:30:54,2010-01-27 22:40:54,"Nitrogen Total mg/l"
"614","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01292","Sample-Routine","Water",NA,2011-12-30,"13:50:00","CST",2011-12-30,"17:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM11","Kaw Nation","KAWNATON_WQX-KN-LB1",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","2.47","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-12-30,NA,NA,NA,NA,NA,"STORET",2011-12-30 19:50:00,2011-12-30 23:00:00,"Nitrogen Total mg/l"
"615","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01515","Sample-Routine","Water",NA,2012-06-14,"09:00:00","CST",2012-06-14,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM12","Kaw Nation","KAWNATON_WQX-KN-AR-003",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Water Sampler (Other)",NA,"Nitrogen","Total","2.05","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2012-06-14,NA,NA,NA,NA,NA,"STORET",2012-06-14 15:00:00,2012-06-14 17:00:00,"Nitrogen Total mg/l"
"616","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01275","Sample-Routine","Water",NA,2011-04-26,"09:30:20","CST",2011-06-29,"03:00:57","CST",NA,NA,NA,NA,NA,NA,NA,"EPABEACH;WQM11","Kaw Nation","KAWNATON_WQX-KN-KL-005",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","15.5","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-04-29,NA,NA,NA,NA,NA,"STORET",2011-04-26 15:30:20,2011-06-29 09:00:57,"Nitrogen Total mg/l"
"617","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01246","Sample-Routine","Water",NA,2011-09-12,"12:00:00","CST",2011-09-12,"15:30:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM11","Kaw Nation","KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","3.73","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-09-12,NA,NA,NA,NA,NA,"STORET",2011-09-12 18:00:00,2011-09-12 21:30:00,"Nitrogen Total mg/l"
"618","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01521","Sample-Routine","Water",NA,2012-06-22,"12:10:00","CST",2012-06-22,"14:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"EPABEACH;WQM12","Kaw Nation","KAWNATON_WQX-KN-KL-005",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Water Sampler (Other)",NA,"Nitrogen","Total","1.40","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2012-06-28,NA,NA,NA,NA,NA,"STORET",2012-06-22 18:10:00,2012-06-22 20:00:00,"Nitrogen Total mg/l"
"619","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01363","Sample-Routine","Water",NA,2012-01-28,"09:00:00","CST",2012-01-28,"13:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM12","Kaw Nation","KAWNATON_WQX-KN-LB1",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","0.310","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2012-01-28,NA,NA,NA,NA,NA,"STORET",2012-01-28 15:00:00,2012-01-28 19:00:00,"Nitrogen Total mg/l"
"620","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN00640","Sample-Routine","Water",NA,2010-02-18,"12:00:54","CST",2010-02-18,"16:00:54","CST",NA,NA,NA,NA,NA,NA,NA,"WQM10","Kaw Nation","KAWNATON_WQX-KN-KL-002",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","6.21","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2010-02-18,NA,NA,NA,NA,NA,"STORET",2010-02-18 18:00:54,2010-02-18 22:00:54,"Nitrogen Total mg/l"
"621","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN00236","Sample-Routine","Water",NA,2009-01-20,"10:45:08","CST",2009-02-04,"10:45:08","CST",NA,NA,NA,NA,NA,NA,NA,"WQM09","Kaw Nation","KAWNATON_WQX-KN-LB1",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","0.304","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2009-01-29,NA,NA,NA,NA,NA,"STORET",2009-01-20 16:45:08,2009-02-04 16:45:08,"Nitrogen Total mg/l"
"622","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01282","Sample-Routine","Water",NA,2011-12-30,"13:50:00","CST",2011-12-30,"17:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM11","Kaw Nation","KAWNATON_WQX-KN-PL-001",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","2.07","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-12-30,NA,NA,NA,NA,NA,"STORET",2011-12-30 19:50:00,2011-12-30 23:00:00,"Nitrogen Total mg/l"
"623","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01459","Sample-Routine","Water",NA,2012-05-18,"08:00:00","CST",2012-05-18,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM12","Kaw Nation","KAWNATON_WQX-KN-BB1",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","0.892","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2012-05-18,NA,NA,NA,NA,NA,"STORET",2012-05-18 14:00:00,2012-05-18 18:00:00,"Nitrogen Total mg/l"
"624","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01209","Sample-Routine","Water",NA,2011-01-28,"10:00:45","CST",2011-01-28,"16:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM11","Kaw Nation","KAWNATON_WQX-KN-KL-003",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","4.26","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-01-27,NA,NA,NA,NA,NA,"STORET",2011-01-28 16:00:45,2011-01-28 22:00:00,"Nitrogen Total mg/l"
"625","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN00637","Sample-Routine","Water",NA,2010-02-18,"12:00:54","CST",2010-02-18,"16:00:54","CST",NA,NA,NA,NA,NA,NA,NA,"WQM10","Kaw Nation","KAWNATON_WQX-KN-KL-003",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","2.56","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2010-02-18,NA,NA,NA,NA,NA,"STORET",2010-02-18 18:00:54,2010-02-18 22:00:54,"Nitrogen Total mg/l"
"626","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01683","Field Msr/Obs","Water",NA,2014-02-25,"09:35:26","CST",2014-02-25,"09:35:26","CST",NA,NA,NA,NA,NA,NA,NA,"WQM14","Kaw Nation","KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nitrogen","Total","4.93","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2014-02-26,NA,NA,NA,NA,NA,"STORET",2014-02-25 15:35:26,2014-02-25 15:35:26,"Nitrogen Total mg/l"
"627","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01702","Field Msr/Obs","Water",NA,2014-02-25,"11:10:26","CST",2014-02-25,"11:10:26","CST",NA,NA,NA,NA,NA,NA,NA,"WQM14","Kaw Nation","KAWNATON_WQX-KN-AR-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nitrogen","Total","4.06","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2014-02-26,NA,NA,NA,NA,NA,"STORET",2014-02-25 17:10:26,2014-02-25 17:10:26,"Nitrogen Total mg/l"
"628","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01537","Sample-Routine","Water",NA,2012-07-25,"12:00:00","CST",2012-07-25,"14:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM12","Kaw Nation","KAWNATON_WQX-KN-AR-002",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Wisconsin-Style Net",NA,"Nitrogen","Total","3.29","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2012-07-28,NA,NA,NA,NA,NA,"STORET",2012-07-25 18:00:00,2012-07-25 20:00:00,"Nitrogen Total mg/l"
"629","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN00311","Sample-Routine","Water",NA,2009-12-18,"09:00:37","CST",2009-12-18,"16:00:37","CST",NA,NA,NA,NA,NA,NA,NA,"WQM09","Kaw Nation","KAWNATON_WQX-KN-PL-001",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","-2.96","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the High Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2009-12-16,NA,NA,NA,NA,NA,"STORET",2009-12-18 15:00:37,2009-12-18 22:00:37,"Nitrogen Total mg/l"
"630","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01214","Sample-Routine","Water",NA,2011-07-20,"13:00:00","CST",2011-07-20,"15:30:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM11","Kaw Nation","KAWNATON_WQX-KN-KL-003",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","1.55","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2011-07-20,NA,NA,NA,NA,NA,"STORET",2011-07-20 19:00:00,2011-07-20 21:30:00,"Nitrogen Total mg/l"
"631","KAWNATON_WQX","Kaw Nation, Oklahoma","KAWNATON_WQX-KN01424","Sample-Routine","Water",NA,2012-03-27,"09:00:00","CST",2012-03-27,"16:00:00","CST",NA,NA,NA,NA,NA,NA,NA,"WQM12","Kaw Nation","KAWNATON_WQX-KN-AR-001",NA,NA,NA,NA,"KN_WATER_ROUTINE","KNED","Standard Water Sampling","Kemmerer Bottle",NA,"Nitrogen","Total","0.990","mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,"This Value is the LR Range",NA,NA,NA,NA,NA,NA,"10208","KAWNATON_WQX","Nitrogen, Total Persulfate Digestion Method",NA,"KNED",2012-03-27,NA,NA,NA,NA,NA,"STORET",2012-03-27 15:00:00,2012-03-27 22:00:00,"Nitrogen Total mg/l"
