"","total_type","lat","lon","ProviderName","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","ResolvedMonitoringLocationTypeName","HUCEightDigitCode","siteUrl","activityCount","resultCount","StateName","CountyName"
"79","FeatureCollection Feature Point",38.644985,-76.401314,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.2E","Tilghman Island","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.2E/",1574,2530,"Maryland","Talbot County"
"80","FeatureCollection Feature Point",38.643539,-76.502167,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.2W","Plum Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.2W/",1121,1815,"Maryland","Calvert County"
"81","FeatureCollection Feature Point",38.555054,-76.42794,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.3C","Dares Beach","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.3C/",3108,4803,"Maryland","Dorchester County"
"82","FeatureCollection Feature Point",38.55624,-76.391212,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.3E","Mouth of Choptank River","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.3E/",1957,3080,"Maryland","Dorchester County"
"83","FeatureCollection Feature Point",38.557281,-76.494019,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.3W","Dares Beach","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.3W/",1131,1830,"Maryland","Calvert County"
"84","FeatureCollection Feature Point",38.414574,-76.34565,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB4.4","Cove Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB4.4/",3061,4706,"Maryland","Dorchester County"
"85","FeatureCollection Feature Point",38.318699,-76.292145,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB5.1","Cedar Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB5.1/",3449,5271,"Maryland","Dorchester County"
"86","FeatureCollection Feature Point",38.3252,-76.3757,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB5.1W","CB5.1W","River/Stream","Stream","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB5.1W/",3047,4938,"Maryland","St. Mary's County"
"87","FeatureCollection Feature Point",38.137051,-76.227867,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB5.2","Point No Point","Estuary","Estuary","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB5.2/",3238,4895,"Maryland","Dorchester County"
"88","FeatureCollection Feature Point",37.910114,-76.171371,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CB5.3","Smith Point","Estuary","Estuary","02080101","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CB5.3/",2472,3829,"Virginia","Accomack County"
"89","FeatureCollection Feature Point",38.9735,-77.1488,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-CJB0005","CJB0005","River/Stream","Stream","02070008","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-CJB0005/",367,566,"Maryland","Montgomery County"
"90","FeatureCollection Feature Point",38.88,-76.2515,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE1.1","EE1.1","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE1.1/",2125,3604,"Maryland","Talbot County"
"91","FeatureCollection Feature Point",38.6549,-76.2643,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE2.1","EE2.1","River/Stream","Stream","02060005","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE2.1/",2061,3462,"Maryland","Dorchester County"
"92","FeatureCollection Feature Point",38.5261,-76.3041,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE2.2","EE2.2","River/Stream","Stream","02060005","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE2.2/",1264,2035,"Maryland","Dorchester County"
"93","FeatureCollection Feature Point",38.2809,-76.0103,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE3.0","EE3.0","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE3.0/",882,1287,"Maryland","Dorchester County"
"94","FeatureCollection Feature Point",38.1969,-75.9732,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE3.1","EE3.1","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE3.1/",1927,3064,"Maryland","Somerset County"
"95","FeatureCollection Feature Point",37.9814,-75.9242,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE3.2","EE3.2","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE3.2/",1810,3000,"Maryland","Somerset County"
"96","FeatureCollection Feature Point",37.9145,-75.8015,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-EE3.3","EE3.3","River/Stream","Stream","02080111","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-EE3.3/",966,1647,"Maryland","Somerset County"
"97","FeatureCollection Feature Point",38.0761,-75.5713,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET10.1","ET10.1","River/Stream","Stream","02080111","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET10.1/",844,1274,"Maryland","Somerset County"
"98","FeatureCollection Feature Point",39.467,-75.8737,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET2.2","ET2.2","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET2.2/",863,1296,"Maryland","Cecil County"
"99","FeatureCollection Feature Point",39.3642,-75.882,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET3.1","ET3.1","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET3.1/",993,1419,"Maryland","Kent County"
"100","FeatureCollection Feature Point",39.2437,-75.9249,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET4.1","ET4.1","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET4.1/",1061,1681,"Maryland","Queen Anne's County"
"101","FeatureCollection Feature Point",38.9923,-76.2151,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET4.2","ET4.2","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET4.2/",2140,3519,"Maryland","Queen Anne's County"
"102","FeatureCollection Feature Point",38.997185,-75.786441,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET5.0","ET5.0","River/Stream","Stream","02060005","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET5.0/",366,560,"Maryland","Caroline County"
"103","FeatureCollection Feature Point",38.8065,-75.9097,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET5.1","ET5.1","River/Stream","Stream","02060005","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET5.1/",1153,1849,"Maryland","Talbot County"
"104","FeatureCollection Feature Point",38.5807,-76.0587,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET5.2","ET5.2","River/Stream","Stream","02060005","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET5.2/",2333,3723,"Maryland","Dorchester County"
"105","FeatureCollection Feature Point",38.5483,-75.7031,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET6.1","ET6.1","River/Stream","Stream","02080109","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET6.1/",844,1323,"Maryland","Wicomico County"
"106","FeatureCollection Feature Point",38.3413,-75.8883,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET6.2","ET6.2","River/Stream","Stream","02080109","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET6.2/",827,1251,"Maryland","Dorchester County"
"107","FeatureCollection Feature Point",38.2678,-75.7879,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET7.1","ET7.1","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET7.1/",745,1119,"Maryland","Wicomico County"
"108","FeatureCollection Feature Point",38.1379,-75.8141,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET8.1","ET8.1","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET8.1/",802,1202,"Maryland","Somerset County"
"109","FeatureCollection Feature Point",38.055,-75.8017,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-ET9.1","ET9.1","River/Stream","Stream","02080110","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-ET9.1/",818,1246,"Maryland","Somerset County"
"110","FeatureCollection Feature Point",39.4936,-79.0447,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-GEO0009","GEO0009","River/Stream","Stream","02070002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-GEO0009/",370,557,"Maryland","Allegany County"
"111","FeatureCollection Feature Point",39.4256,-76.5289,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-GUN0125","GUN0125","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-GUN0125/",369,568,"Maryland","Baltimore County"
"112","FeatureCollection Feature Point",39.3428,-76.7264,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-GWN0115","GWN0115","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-GWN0115/",369,572,"Maryland","Baltimore County"
"113","FeatureCollection Feature Point",39.4087,-76.7428,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-JON0184","JON0184","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-JON0184/",368,571,"Maryland","Baltimore County"
"114","FeatureCollection Feature Point",38.4253,-76.6018,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE1.1","LE1.1","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE1.1/",2834,4485,"Maryland","Calvert County"
"115","FeatureCollection Feature Point",38.3789,-76.5113,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE1.2","LE1.2","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE1.2/",3617,5717,"Maryland","St. Mary's County"
"116","FeatureCollection Feature Point",38.3398,-76.4849,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE1.3","LE1.3","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE1.3/",3258,5100,"Maryland","St. Mary's County"
"117","FeatureCollection Feature Point",38.312,-76.4215,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE1.4","LE1.4","River/Stream","Stream","02060001","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE1.4/",2963,4621,"Maryland","St. Mary's County"
"118","FeatureCollection Feature Point",38.1576,-76.598,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE2.2","LE2.2","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE2.2/",2467,3865,"Maryland","St. Mary's County"
"119","FeatureCollection Feature Point",38.0215,-76.347702,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LE2.3","Point Lookout","Estuary","Estuary","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LE2.3/",2522,3943,"Maryland","St. Mary's County"
"120","FeatureCollection Feature Point",39.418435,-79.419251,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-LYO0004","LYO0004","River/Stream","Stream","05020006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-LYO0004/",378,570,"Maryland","Garrett County"
"121","FeatureCollection Feature Point",38.5651,-77.1935,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-MAT0016","MAT0016","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-MAT0016/",583,919,"Maryland","Charles County"
"122","FeatureCollection Feature Point",38.5885,-77.1186,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-MAT0078","MAT0078","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-MAT0078/",577,909,"Maryland","Charles County"
"123","FeatureCollection Feature Point",39.2717,-77.4416,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-MON0020","MON0020","River/Stream","Stream","02070009","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-MON0020/",371,566,"Maryland","Frederick County"
"124","FeatureCollection Feature Point",39.3878,-77.3811,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-MON0155","MON0155","River/Stream","Stream","02070009","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-MON0155/",372,569,"Maryland","Frederick County"
"125","FeatureCollection Feature Point",39.4803,-77.3894,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-MON0269","MON0269","River/Stream","Stream","02070009","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-MON0269/",373,570,"Maryland","Frederick County"
"126","FeatureCollection Feature Point",39.444907,-78.971748,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-NBP0461","NBP0461","River/Stream","Stream","02070002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-NBP0461/",357,543,"Maryland","Allegany County"
"127","FeatureCollection Feature Point",39.479227,-79.0680239,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-NBP0534","NBP0534","River/Stream","Stream","02070002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-NBP0534/",370,563,"Maryland","Garrett County"
"128","FeatureCollection Feature Point",39.389346,-79.179358,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-NBP0689","NBP0689","River/Stream","Stream","02070002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-NBP0689/",369,557,"Maryland","Garrett County"
"129","FeatureCollection Feature Point",39.4828,-76.8821,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-NPA0165","NPA0165","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-NPA0165/",371,574,"Maryland","Carroll County"
"130","FeatureCollection Feature Point",39.2178,-76.7053,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-PAT0176","PAT0176","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-PAT0176/",371,574,"Maryland","Baltimore County"
"131","FeatureCollection Feature Point",39.3124,-76.7922,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-PAT0285","PAT0285","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-PAT0285/",371,572,"Maryland","Baltimore County"
"132","FeatureCollection Feature Point",38.6984,-76.9867,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-PIS0033","PIS0033","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-PIS0033/",574,903,"Maryland","Prince George's County"
"133","FeatureCollection Feature Point",38.9482,-77.1273,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-POT1184","POT1184","River/Stream","Stream","02070008","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-POT1184/",371,568,"Maryland","Montgomery County"
"134","FeatureCollection Feature Point",39.1544,-77.5212,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-POT1471","POT1471","River/Stream","Stream","02070008","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-POT1471/",373,572,"Maryland","Montgomery County"
"135","FeatureCollection Feature Point",39.1555,-77.5223,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-POT1472","POT1472","River/Stream","Stream","02070008","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-POT1472/",364,551,"Maryland","Montgomery County"
"136","FeatureCollection Feature Point",39.2735,-77.5437,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-POT1595","POT1595","River/Stream","Stream","02070008","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-POT1595/",369,566,"Maryland","Frederick County"
"137","FeatureCollection Feature Point",39.2721,-77.5479,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-POT1596","POT1596","River/Stream","Stream","02070008","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-POT1596/",367,559,"Virginia","Loudoun County"
"138","FeatureCollection Feature Point",39.4351,-77.8027,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-POT1830","POT1830","River/Stream","Stream","02070004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-POT1830/",375,580,"West Virginia","Jefferson County"
"139","FeatureCollection Feature Point",39.1168,-76.8749,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-PXT0809","PXT0809","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-PXT0809/",368,568,"Maryland","Howard County"
"140","FeatureCollection Feature Point",39.2393,-77.0562,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-PXT0972","PXT0972","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-PXT0972/",373,573,"Maryland","Howard County"
"141","FeatureCollection Feature Point",38.993,-77.063,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-RCM0111","RCM0111","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-RCM0111/",368,565,"Maryland","Montgomery County"
"142","FeatureCollection Feature Point",38.4909,-76.6643,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-RET1.1","RET1.1","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-RET1.1/",2754,4333,"Maryland","St. Mary's County"
"143","FeatureCollection Feature Point",38.4035,-77.2691,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-RET2.1","RET2.1","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-RET2.1/",1178,1826,"Maryland","Charles County"
"144","FeatureCollection Feature Point",38.3525,-77.2051,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-RET2.2","RET2.2","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-RET2.2/",2144,3363,"Maryland","Charles County"
"145","FeatureCollection Feature Point",38.3626,-76.9906,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-RET2.4","RET2.4","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-RET2.4/",2113,3399,"Maryland","Charles County"
"146","FeatureCollection Feature Point",39.480599,-79.068064,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-SAV0000","SAV0000","River/Stream","Stream","02070002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-SAV0000/",362,551,"Maryland","Garrett County"
"147","FeatureCollection Feature Point",39.0796,-77.3396,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-SEN0008","SEN0008","River/Stream","Stream","02070008","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-SEN0008/",375,578,"Maryland","Montgomery County"
"148","FeatureCollection Feature Point",38.9556,-76.6941,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.0","TF1.0","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.0/",727,1608,"Maryland","Prince George's County"
"149","FeatureCollection Feature Point",38.955573,-76.69411,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.0P","TF1.0","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.0P/",675,740,"Maryland","Prince George's County"
"150","FeatureCollection Feature Point",38.8143,-76.7509,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.2","TF1.2","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.2/",723,1095,"Maryland","Prince George's County"
"151","FeatureCollection Feature Point",38.8109,-76.7123,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.3","TF1.3","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.3/",684,1062,"Maryland","Prince George's County"
"152","FeatureCollection Feature Point",38.773,-76.7093,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.4","TF1.4","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.4/",717,1090,"Maryland","Prince George's County"
"153","FeatureCollection Feature Point",38.7101,-76.7015,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.5","TF1.5","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.5/",2341,3811,"Maryland","Calvert County"
"154","FeatureCollection Feature Point",38.6585,-76.6838,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.6","TF1.6","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.6/",1923,3046,"Maryland","Prince George's County"
"155","FeatureCollection Feature Point",38.5821,-76.681,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF1.7","TF1.7","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF1.7/",1970,3156,"Maryland","Prince George's County"
"156","FeatureCollection Feature Point",38.7066,-77.0488,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF2.1","TF2.1","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF2.1/",1709,2681,"Maryland","Prince George's County"
"157","FeatureCollection Feature Point",38.6907,-77.1111,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF2.2","TF2.2","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF2.2/",1709,2685,"Maryland","Charles County"
"158","FeatureCollection Feature Point",38.6082,-77.1739,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF2.3","TF2.3","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF2.3/",1824,2816,"Maryland","Charles County"
"159","FeatureCollection Feature Point",38.5301,-77.2654,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-TF2.4","TF2.4","River/Stream","Stream","02070011","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-TF2.4/",2299,3588,"Maryland","Charles County"
"160","FeatureCollection Feature Point",39.4351,-76.2421,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT1.1","WT1.1","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT1.1/",785,1173,"Maryland","Harford County"
"161","FeatureCollection Feature Point",39.3775,-76.3346,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT2.1","WT2.1","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT2.1/",727,1183,"Maryland","Baltimore County"
"162","FeatureCollection Feature Point",39.3054,-76.4095,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT3.1","WT3.1","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT3.1/",888,1266,"Maryland","Baltimore County"
"163","FeatureCollection Feature Point",39.2775,-76.4437,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT4.1","WT4.1","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT4.1/",646,1204,"Maryland","Baltimore County"
"164","FeatureCollection Feature Point",39.2131,-76.5225,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT5.1","WT5.1","River/Stream","Stream","02060003","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT5.1/",2311,3705,"Maryland","Baltimore County"
"165","FeatureCollection Feature Point",39.0785,-76.51,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT6.1","WT6.1","River/Stream","Stream","02060004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT6.1/",866,1314,"Maryland","Anne Arundel County"
"166","FeatureCollection Feature Point",39.0076,-76.5035,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT7.1","WT7.1","River/Stream","Stream","02060004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT7.1/",834,1246,"Maryland","Anne Arundel County"
"167","FeatureCollection Feature Point",38.9496,-76.5461,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT8.1","WT8.1","River/Stream","Stream","02060004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT8.1/",833,1217,"Maryland","Anne Arundel County"
"168","FeatureCollection Feature Point",38.887,-76.5349,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT8.2","WT8.2","River/Stream","Stream","02060004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT8.2/",832,1212,"Maryland","Anne Arundel County"
"169","FeatureCollection Feature Point",38.8425,-76.5341,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WT8.3","WT8.3","River/Stream","Stream","02060004","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WT8.3/",837,1227,"Maryland","Anne Arundel County"
"170","FeatureCollection Feature Point",38.7854,-76.7134,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-WXT0001","WXT0001","River/Stream","Stream","02060006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-WXT0001/",538,900,"Maryland","Prince George's County"
"171","FeatureCollection Feature Point",38.6979,-77.0232,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-XFB1986","XFB1986","River/Stream","Stream","02070010","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-XFB1986/",568,891,"Maryland","Prince George's County"
"172","FeatureCollection Feature Point",38.971126,-76.247335,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-XGG8251","XGG8251","River/Stream","Stream","02060002","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-XGG8251/",588,984,"Maryland","Queen Anne's County"
"173","FeatureCollection Feature Point",39.423598,-79.421906,"STORET","MDDNR","Maryland Department of Natural Resources","MDDNR-YOU1139","YOU1139","River/Stream","Stream","05020006","https://www.waterqualitydata.us/data/provider/STORET/MDDNR/MDDNR-YOU1139/",383,579,"Maryland","Garrett County"
